"species","aggressiveness","coloniality","colony_max_diameter","corallite_area","egg_diameter","fecundity_polyp","growthFormClasses","growth_rate","mode_larval_development","reduced_scattering_coefficient","sexual_system","bleaching_probability"
"Micromussa multipunctata",35.714,"colonial",30,0.368528453220168,0.482511464044956,1263.6094141013,"encrusting",8.23243384517211,"brooder",9.0606,"hermaphrodite",0.290363436817245
"Micromussa regularis",45.775,"colonial",112.1914,1.14203176143296,0.508401928410923,1174.84087400634,"massive",8.06597919328273,"spawner",9.1728,"hermaphrodite",0.400082459782291
"Montastraea cavernosa",25.4,"colonial",250,0.567450173054656,0.475843821348319,1042.94230134798,"massive",5.31770072992701,"spawner",14.15,"gonochore",0.454016251942032
"Montigyra kenti",70.6249999999999,"colonial",160.433,4.5238934211693,0.40699,749.238943692749,"massive",9.54746751424218,"spawner",8.07899999999999,"gonochore",0.441889120109067
"Montipora aequituberculata",31.4,"colonial",113.9,0.00502654824574367,0.387502916265404,431.105943905219,"laminar",23.4411725113265,"spawner",6.98659999999999,"hermaphrodite",0.373487608545315
"Montipora altasepta",32.68,"colonial",177.4,0.0038484510006475,0.365325749759242,534.949509758877,"branching",35.4995637596368,"spawner",4.6442,"hermaphrodite",0.433349157411429
"Montipora angulata",34.096,"colonial",160.36,0.0103868907109313,0.391365749759243,451.848779880481,"branching",33.9571641435637,"spawner",6.5218,"hermaphrodite",0.431649152442245
"Montipora aspergillus",25.666,"colonial",181.6,0.0038484510006475,0.372375749759243,463.810479880481,"branching",33.1854456412123,"spawner",5.59199999999999,"hermaphrodite",0.421174704933992
"Montipora australiensis",36.479,"colonial",170.35,0.00196349540849362,0.377586713964704,460.4586523202,"columnar",21.4889445691018,"spawner",7.05529999999999,"hermaphrodite",0.372525729116065
"Montipora cactus",33.563,"colonial",122.98,0.00708821842466197,0.392299094917085,463.424289271767,"encrusting_long_uprights",17.9226573346787,"spawner",7.38469999999999,"hermaphrodite",0.381937769687425
"Montipora calcarea",26.183,"colonial",121.64,0.00502654824574367,0.390254333012323,428.642266832048,"digitate",25.0106836393872,"spawner",6.84359999999999,"hermaphrodite",0.380469673934109
"Montipora caliculata",35.8670000000001,"colonial",109.3,0.00567450173054656,0.375592892616385,445.913233905219,"massive",19.5121576559533,"spawner",5.74209999999999,"hermaphrodite",0.380603123136929
"Montipora capitata",37.922,"colonial",114.18,0.00636172512351933,0.393927678170166,474.032993905219,"encrusting_long_uprights",13.5323892405063,"spawner",7.34019999999999,"hermaphrodite",0.367156738750341
"Montipora capricornis",39.427,"colonial",168.6,0.00502654824574367,0.368425749759242,552.691543783615,"laminar",28.5297533358088,"spawner",4.84279999999999,"hermaphrodite",0.431382090101695
"Montipora cebuensis",30.273,"colonial",170.5,0.00282743338823081,0.363715749759242,471.011350735182,"laminar",26.1403747236038,"spawner",5.87639999999999,"hermaphrodite",0.398321585198809
"Montipora circumvallata",41.75,"colonial",94.9,0.00237582944427728,0.404712916265404,439.213641465499,"digitate",24.7488287627637,"spawner",6.894,"hermaphrodite",0.340154995850283
"Montipora cocosensis",33.708,"colonial",132.5,0.0122718463030851,0.378892892616385,474.999069271767,"massive",18.8515012117542,"spawner",5.7038,"hermaphrodite",0.416091082592898
"Montipora confusa",39.392,"colonial",100,0.00331830724035422,0.379977678170166,457.193233905219,"encrusting_long_uprights",19.4449510674848,"spawner",6.1551,"hermaphrodite",0.35565666871585
"Montipora corbettensis",26.92,"colonial",114.2,0.0038484510006475,0.389704333012323,427.940421465499,"digitate",24.4816175684698,"spawner",7.10369999999999,"hermaphrodite",0.366123589280463
"Montipora crassituberculata",20.665,"colonial",161.4174,0.0143138815279185,0.376098130711623,471.562960856785,"laminar",24.617920186271,"spawner",6.18409999999999,"hermaphrodite",0.439074191272358
"Montipora cryptus",24.417,"colonial",99.55,0.0038484510006475,0.377006713964704,432.692853905218,"encrusting",20.7470592876953,"spawner",6.94599999999999,"hermaphrodite",0.354758001483041
"Montipora danae",40.1380000000001,"colonial",98.73,0.0103868907109313,0.395212916265404,442.412123905218,"laminar",24.0999234118639,"spawner",7.27499999999999,"hermaphrodite",0.378323463571933
"Montipora delicatula",43.927,"colonial",166.2,0.00237582944427728,0.368025749759242,536.194062198596,"laminar",29.7935281086625,"spawner",4.86659999999999,"hermaphrodite",0.404635896938449
"Montipora digitata",31.686,"colonial",158.8121,0.00567450173054657,0.337,535.671778295462,"branching",32.3083553386912,"spawner",3.92,"hermaphrodite",0.450022034222357
"Montipora dilatata",38.582,"colonial",30,0.00708821842466197,0.406692916265404,508.949124513932,"digitate",24.9415794015119,"spawner",7.1276,"hermaphrodite",0.282028197933945
"Montipora echinata",23.348,"colonial",167.4,0.00441786466911065,0.366685749759242,535.697958295462,"branching",34.4254352108363,"spawner",5.47039999999999,"hermaphrodite",0.420235006391222
"Montipora efflorescens",31.373,"colonial",121.25,0.00636172512351933,0.374191928410924,514.986333783615,"massive",20.9293544656017,"spawner",5.0672,"hermaphrodite",0.401249058247642
"Montipora effusa",32.006,"colonial",87,0.00441786466911065,0.373372892616385,469.797363905219,"massive",19.920986463681,"spawner",5.5252,"hermaphrodite",0.359435163114184
"Montipora flabellata",43.594,"colonial",50,0.000962112750161874,0.386656713964704,577.215579880481,"laminar",22.4420817127028,"spawner",5.36,"hermaphrodite",0.287543455671687
"Montipora florida",43.309,"colonial",106.45,0.00282743338823081,0.390812916265404,413.781343905218,"laminar",24.6274492242526,"spawner",7.12449999999999,"hermaphrodite",0.351994660131509
"Montipora floweri",35.3250000000001,"colonial",112.6,0.0038484510006475,0.374181475869466,445.913233905219,"massive",19.7969263177563,"spawner",5.78919999999999,"hermaphrodite",0.371942176588393
"Montipora foliosa",45.9,"colonial",168.25,0.00441786466911065,0.367955749759242,536.194062198596,"laminar",32.5,"spawner",4.03,"hermaphrodite",0.444611905077265
"Montipora foveolata",12.2,"colonial",120.3748,0.0490873852123405,0.366050511664004,463.444629271767,"massive",18.373710478997,"spawner",6.34259999999999,"hermaphrodite",0.428769384177155
"Montipora friabilis",36.4340000000001,"colonial",159.85,0.00636172512351933,0.369557166506162,541.411543783615,"laminar",28.5262306198603,"spawner",4.98049999999999,"hermaphrodite",0.431836359049662
"Montipora gaimardi",41.809,"colonial",130.63,0.00282743338823081,0.392027678170166,444.648519271767,"encrusting_long_uprights",20.1814750387853,"spawner",6.8901,"hermaphrodite",0.365333744168686
"Montipora grisea",24.5,"colonial",111.34,0.00785398163397448,0.382562892616385,474.320993905218,"massive",18.7808972730193,"spawner",6.20289999999999,"hermaphrodite",0.3855058784281
"Montipora hemispherica",32.819,"colonial",200,0.0038484510006475,0.395694333012323,455.747919880481,"digitate",25.5516459138572,"spawner",6.7393,"hermaphrodite",0.414586464007156
"Montipora hirsuta",29.754,"colonial",171.8,0.00159043128087983,0.366205749759242,463.988388295463,"branching",33.9243627971435,"spawner",5.61849999999999,"hermaphrodite",0.384598874475683
"Montipora hispida",32.843,"colonial",154.6,0.0103868907109313,0.380728130711623,472.3830223202,"encrusting_long_uprights",21.3393022887632,"spawner",6.1766,"hermaphrodite",0.423511591881562
"Montipora hodgsoni",32.09,"colonial",147,0.00237582944427728,0.365245749759242,443.025410735182,"laminar",25.562093080989,"spawner",6.03189999999999,"hermaphrodite",0.378873843298112
"Montipora hoffmeisteri",37.439,"colonial",94.2,0.00708821842466197,0.394437678170166,434.699982441804,"encrusting",19.3310380794738,"spawner",6.8343,"hermaphrodite",0.365748073598769
"Montipora incrassata",37.6760000000001,"colonial",90.8,0.0113097335529233,0.391317678170166,434.725692441804,"encrusting",19.7109351190364,"spawner",7.7242,"hermaphrodite",0.36878450648006
"Montipora informis",42.9,"colonial",112.26,0.0122718463030851,0.381872892616385,457.226193905219,"massive",19.1822062325459,"spawner",5.64,"hermaphrodite",0.402751344084473
"Montipora kellyi",34.15,"colonial",163.5,0.00441786466911065,0.368045749759242,534.949509758877,"branching",35.3938926272073,"spawner",4.7498,"hermaphrodite",0.428549664337254
"Montipora lobulata",14.3,"colonial",135.0421,0.00950331777710913,0.365855749759242,445.449457686749,"massive",20.7074538640756,"spawner",6.06299999999999,"hermaphrodite",0.409592691072881
"Montipora mactanensis",27.108,"colonial",117.85,0.00441786466911065,0.389842916265404,428.118329880481,"digitate",24.7558545380238,"spawner",6.85559999999999,"hermaphrodite",0.374096172681428
"Montipora malampaya",36.977,"colonial",111.3,0.00331830724035422,0.393122916265404,427.914241465499,"digitate",24.8695662915564,"spawner",7.01739999999999,"hermaphrodite",0.360599206614165
"Montipora meandrina",32.574,"colonial",20,0.00502654824574367,0.374923880470866,490.420586953652,"encrusting",20.7642904556223,"spawner",6.39619999999999,"hermaphrodite",0.258733958428735
"Montipora millepora",31.76,"colonial",101.6,0.00237582944427728,0.374636713964704,432.666673905218,"encrusting",21.07173453261,"spawner",7.19329999999999,"hermaphrodite",0.34161814160524
"Montipora mollis",37.037,"colonial",110.5,0.00441786466911065,0.389331475869466,474.294813905218,"massive",18.7313714864474,"spawner",5.7818,"hermaphrodite",0.373541474164053
"Montipora monasteriata",6.1,"colonial",200.7974,0.00636172512351933,0.357725749759242,471.020560735182,"laminar",26.4967505229445,"spawner",6.21439999999999,"hermaphrodite",0.437028923254833
"Montipora niugini",36.453,"colonial",30,0.00331830724035422,0.392062916265404,497.623544513932,"digitate",25.0262718673244,"spawner",6.3483,"hermaphrodite",0.275177296089046
"Montipora nodosa",33.294,"colonial",128.35,0.00865901475145687,0.376352892616385,446.615079271767,"massive",19.2450318410605,"spawner",5.682,"hermaphrodite",0.405126291259423
"Montipora orientalis",31.49,"colonial",165.44,0.00567450173054656,0.373678130711623,460.4586523202,"columnar",20.7997699249071,"spawner",6.90089999999999,"hermaphrodite",0.405599008008671
"Montipora pachytuberculata",31.546,"colonial",168.1,0.00282743338823081,0.365325749759242,535.671778295462,"branching",34.4743782673318,"spawner",5.45749999999999,"hermaphrodite",0.405591273813263
"Montipora palawanensis",23.241,"colonial",200,0.00331830724035422,0.380374333012323,458.9658023202,"laminar",25.6925473744305,"spawner",6.67679999999999,"hermaphrodite",0.409930308447182
"Montipora patula",41.241,"colonial",200,0.00282743338823081,0.372225749759242,506.0349023202,"laminar",28.1536463664205,"spawner",5.57519999999999,"hermaphrodite",0.416142387960937
"Montipora peltiformis",12.2,"colonial",153.3374,0.00502654824574367,0.355465749759242,541.565212198596,"massive",24.0323540258555,"spawner",5.1793,"hermaphrodite",0.415042345257159
"Montipora porites",23.858,"colonial",135.73,0.00567450173054657,0.376698130711623,433.394699271767,"encrusting_long_uprights",20.3460160594665,"spawner",6.68409999999999,"hermaphrodite",0.390488610973354
"Montipora samarensis",37.129,"colonial",158.5,0.00282743338823081,0.369635749759243,534.771601343896,"branching",34.8390435932896,"spawner",5.2792,"hermaphrodite",0.402763350689697
"Montipora saudii",26.749,"colonial",100,0.0038484510006475,0.376529094917085,434.003893905219,"encrusting_long_uprights",19.7651453161992,"spawner",6.86729999999999,"hermaphrodite",0.35490013240785
"Montipora setosa",36.565,"colonial",132.5,0.00441786466911065,0.394172916265404,428.616086832048,"digitate",25.1522553327739,"spawner",6.74299999999999,"hermaphrodite",0.38446072374025
"Montipora spongiosa",30.92,"colonial",159.1,0.0038484510006475,0.365515749759242,535.671778295462,"branching",33.8749553579955,"spawner",5.3995,"hermaphrodite",0.411734256041068
"Montipora spongodes",37.8860000000001,"colonial",88.25,0.00865901475145687,0.393557678170166,445.979982441804,"encrusting",19.7449556863558,"spawner",6.9457,"hermaphrodite",0.364823390417705
"Montipora spumosa",45.9,"colonial",122.04,0.00502654824574367,0.381975297217785,416.017739271767,"encrusting",21.3711512988042,"spawner",7.13079999999999,"hermaphrodite",0.376741487340078
"Montipora stellata",34.767,"colonial",78,0.00441786466911065,0.400501499518485,428.682090002085,"digitate",24.8421365951461,"spawner",7.5702,"hermaphrodite",0.338685090044963
"Montipora stilosa",35.17,"colonial",132.3,0.0038484510006475,0.375619094917085,514.986333783615,"massive",20.3843561236147,"spawner",5.3153,"hermaphrodite",0.389863853061324
"Montipora taiwanensis",23.837,"colonial",50,0.0038484510006475,0.370622892616385,515.648716953652,"massive",19.1987392335627,"spawner",5.7882,"hermaphrodite",0.315329382352058
"Montipora tuberculosa",24.5,"colonial",118.04,0.00502654824574367,0.380191475869466,446.1173223202,"massive",19.0789796047232,"spawner",6.04769999999999,"hermaphrodite",0.379939820742883
"Montipora turgescens",37.525,"colonial",107.38,0.00636172512351933,0.394512892616385,474.294813905218,"massive",18.2818431636626,"spawner",5.7084,"hermaphrodite",0.381423086786856
"Montipora turtlensis",39.9540000000001,"colonial",83.3,0.00441786466911065,0.405721499518485,439.935910002085,"digitate",23.8113418050151,"spawner",6.981,"hermaphrodite",0.346297727809018
"Montipora undata",45.9,"colonial",118.67,0.00785398163397448,0.394922916265404,413.9330723202,"laminar",26,"spawner",6.8503,"hermaphrodite",0.390780139851538
"Montipora venosa",6.1,"colonial",137.8722,0.0176714586764426,0.364870511664004,447.522506223334,"massive",19.2850038575124,"spawner",6.19659999999999,"hermaphrodite",0.424057646076966
"Montipora verrilli",38.647,"colonial",124.5,0.00441786466911065,0.382187678170166,474.704289271767,"encrusting",17.2,"spawner",6.49309999999999,"hermaphrodite",0.374544849807911
"Montipora verrucosa",45.9,"colonial",105.78,0.00950331777710913,0.393254333012323,442.863553905219,"laminar",26.8060837438424,"spawner",8.27,"hermaphrodite",0.378826086209737
"Montipora verruculosa",31.343,"colonial",200,0.00441786466911065,0.378686713964704,458.9852023202,"encrusting",22.3166520801142,"spawner",7.59459999999999,"hermaphrodite",0.410995322764141
"Montipora vietnamensis",31.541,"colonial",108.05,0.00282743338823081,0.388924333012323,427.914241465499,"digitate",25.3489978167105,"spawner",6.91299999999999,"hermaphrodite",0.354567695500423
"Moseleya latistellata",44.983,"colonial",25,32.6745270927423,0.525526713964703,1460.46029775844,"massive",8.85781374486895,"spawner",7.7586,"hermaphrodite",0.214263805716012
"Mussa angulosa",50.3,"both",50,28.2743338823081,0.519536713964704,1473.43604153997,"massive",7.7293302709117,"spawner",9.1967,"hermaphrodite",0.272243461171315
"Mussismilia braziliensis",32.3263333333333,"colonial",129.3973,0.907625752576176,0.486510476190476,1257.53063693317,"massive",8,"spawner",10.0606,"hermaphrodite",0.413344194460597
"Mussismilia harttii",33.7943333333333,"colonial",100,2.48845554090848,0.511185726110223,1257.53063693317,"massive",7.81523537686026,"spawner",10.049,"hermaphrodite",0.380336259728422
"Mussismilia hispida",34.7013333333333,"colonial",50,2.53057251742066,0.509621928410923,1313.99583595687,"massive",7.74561824256519,"spawner",9.0901,"hermaphrodite",0.314254772157712
"Mycedium elephantotus",61.2,"colonial",300,0.601320468851171,0.371133333333333,415.896453662052,"laminar",15.7992501378312,"spawner",24.39,"hermaphrodite",0.566834602101477
"Mycedium mancaoi",58.124,"colonial",182.6,0.237582944427728,0.36624,378.055663585574,"laminar",16.7952674023827,"spawner",12.9429,"hermaphrodite",0.474703236667907
"Mycedium robokaki",58.4549999999999,"colonial",206.2,0.237582944427728,0.36343,320.711118873561,"laminar",17.3822862234964,"spawner",13.677,"hermaphrodite",0.490799703556813
"Mycedium spina",59.225,"colonial",251.7,0.322296055781624,0.35304,265.561007649961,"laminar",15.2153240412344,"spawner",13.5623,"hermaphrodite",0.512502956342263
"Mycedium steeni",52.17,"colonial",30,0.0433736135736241,0.37061,432.305313968084,"laminar",16.0358080970448,"spawner",9.925,"hermaphrodite",0.293473369193938
"Mycedium umbra",54.855,"colonial",100,1.25681377602268,0.394252380952381,396.765591467625,"encrusting",11.9447011002828,"spawner",11.5429,"hermaphrodite",0.398562760452275
"Mycetophyllia aliciae",40.2,"colonial",13.62,2.40528187540469,0.512600511664004,1299.86396468953,"massive",6.46918190011545,"brooder",8.0393,"hermaphrodite",0.215962885612334
"Mycetophyllia danaana",37.7,"colonial",17.3028,1.11220233918713,0.513168130711623,1301.34574510217,"encrusting",9.16017892979431,"brooder",8.3751,"hermaphrodite",0.242657414627671
"Mycetophyllia ferox",47.8,"colonial",22,0.686614709396134,0.482540047298037,1257.75949217534,"laminar",10.7510675347183,"brooder",8.2349,"hermaphrodite",0.26613999952366
"Mycetophyllia lamarckiana",37.7,"colonial",13.28,1.70873187924157,0.513168130711623,1301.34574510217,"encrusting",9.14294549446606,"brooder",8.3497,"hermaphrodite",0.218959335614221
"Mycetophyllia reesi",42.7,"colonial",135.2786,0.629123563835441,0.478206678491176,1284.41154461506,"laminar",12.7814592953488,"spawner",9.5293,"hermaphrodite",0.43795210538309
"Nemenzophyllia turbida",55.217,"colonial",200,0.825158945419444,0.475719059443557,1094.63077254084,"massive",8.28318256448366,"spawner",8.1434,"gonochore",0.46650456732563
"Oculina arbuscula",48.257,"colonial",50,0.986745781809131,0.419634333012323,1122.60510068527,"massive",8.6405737981788,"spawner",7.359,"gonochore",0.33177147056263
"Oculina diffusa",43.345,"colonial",97.823,0.173494454294496,0.409177654521147,996.875157562365,"branching",26.202456891606,"spawner",7.7757,"gonochore",0.416811193037665
"Oculina patagonica",38.754,"colonial",104.193,0.045238934211693,0.404927654521147,1051.65009902578,"branching",26.1067046582976,"spawner",7.9077,"gonochore",0.408577060918
"Oculina robusta",38.353,"colonial",100.743,0.0855298599939821,0.404927654521147,1051.65009902578,"branching",25.767683338379,"spawner",7.869,"gonochore",0.41334741849759
"Oculina tenella",51.849,"colonial",78.1763,0.762245509113426,0.420317166506162,1067.5634463695,"massive",9.71412545939705,"spawner",7.4883,"gonochore",0.37772598577119
"Oculina valenciennesi",38.754,"colonial",103.893,0.0510705155749191,0.404927654521147,1051.65009902578,"branching",26.1067046582976,"spawner",7.9077,"gonochore",0.410049044331072
"Oculina varicosa",42.901,"colonial",50,0.101787601976309,0.406294821027309,1109.80997353763,"branching",23.9214808351812,"spawner",7.7844,"gonochore",0.343910467463003
"Orbicella annularis",31.6,"colonial",800,0.0779311327631118,0.460767630872128,717.033495469758,"massive",7.55981485429993,"spawner",14.5,"hermaphrodite",0.561463472359104
"Orbicella faveolata",35.62,"colonial",1000,0.228619587887955,0.436535803488408,720.484863276026,"massive",7.23611111111111,"spawner",11.8684,"hermaphrodite",0.609006750484653
"Orbicella franksi",40.824,"colonial",500,2.16395336713571,0.516191904761904,1259.82632773797,"massive",10.8103125,"spawner",10.1119,"hermaphrodite",0.595186774159473
"Oulastrea crispata",24.77,"colonial",135.9474,0.162597054777357,0.357698118887114,278.886673661316,"encrusting",18.6897098528165,"spawner",9.8405,"hermaphrodite",0.441812178198452
"Oulophyllia bennettae",30.961,"colonial",74.5078,1.79078635236252,0.403372380952381,420.196290189293,"massive",8.87186255926093,"spawner",6.475,"hermaphrodite",0.370816205824025
"Oulophyllia crispa",53.464,"colonial",100,0.679290871522453,0.377293333333333,361.072397438759,"massive",21,"spawner",9.0838,"hermaphrodite",0.415763300882659
"Oulophyllia levis",55.767,"colonial",176.65,1.39975624176102,0.38454,256.616224022939,"massive",6.25832529790434,"spawner",10.6863,"hermaphrodite",0.431199895799907
"Oxypora convoluta",50.258,"colonial",200,0.273397100678652,0.487660964205461,1189.3518342229,"laminar",14.643829863216,"spawner",8.9388,"hermaphrodite",0.484783708527142
"Oxypora crassispinosa",61.7129999999999,"colonial",113.5996,0.441786466911065,0.489551464044956,1182.14290429738,"laminar",12.867769908481,"spawner",7.98979999999999,"hermaphrodite",0.423000437486126
"Oxypora egyptensis",58.402,"colonial",100,0.924590352905561,0.501165261744256,1215.17595468953,"massive",11.0467991900946,"spawner",8.3379,"hermaphrodite",0.402654744218654
"Oxypora glabra",56.8973333333333,"colonial",157.183,0.306796157577128,0.491589547458542,1191.79136271236,"laminar",13.3926705732186,"spawner",8.279,"hermaphrodite",0.457173688143627
"Oxypora lacera",62.1349999999999,"colonial",118.6796,0.435915615639669,0.490951464044956,1182.14290429738,"laminar",12.7214234964439,"spawner",7.86639999999999,"hermaphrodite",0.427890244339766
"Pachyseris foliosa",35.932,"colonial",566.3,0.177205460616549,0.364445803488408,650.519410202251,"laminar",14.3049051095473,"spawner",8.94829999999999,"gonochore",0.600314411976025
"Pachyseris gemmae",26.015,"colonial",400.66,0.0433736135736241,0.35818056539317,646.114729810094,"laminar",13.1893980871633,"spawner",9.08439999999999,"gonochore",0.519607182121382
"Pachyseris involuta",36.767,"colonial",561.34,0.113411494794592,0.363788184440789,650.519410202251,"laminar",12.7981046383845,"spawner",8.97719999999999,"gonochore",0.580546005029056
"Pachyseris rugosa",24.5,"colonial",1000,0.0962112750161874,0.364458184440789,650.407400202251,"laminar",12.7357228570385,"spawner",9.18879999999999,"gonochore",0.640521297492386
"Pachyseris speciosa",24.5,"colonial",2,0.0962112750161874,0.368,737.324478272204,"laminar",11.5314347126833,"spawner",8.5731,"gonochore",0.148813019801799
"Palauastrea ramosa",18.31,"colonial",29.9899,0.0103868907109313,0.356,225.998622685011,"branching",28.1254166971073,"brooder",7.035,"hermaphrodite",0.285572595485492
"Paragoniastrea australensis",54.606,"colonial",238.4,0.672006303556942,0.382005714285714,459.794778109685,"massive",3.4,"spawner",11.5406,"hermaphrodite",0.414646632451189
"Paragoniastrea deformis",51.607,"colonial",72.98,0.441786466911065,0.374553333333333,235.29367801747,"massive",7.95239693400829,"spawner",8.7389,"hermaphrodite",0.362031608616177
"Paragoniastrea russelli",53.73,"colonial",104.3,0.950331777710912,0.391423333333333,367.171456367501,"massive",11.4547767179718,"spawner",8.2963,"hermaphrodite",0.408392045557527
"Paramontastraea peresi",54.096,"colonial",104.87,0.601320468851171,0.376023333333333,241.092279461101,"massive",9.4115761584046,"spawner",9.8951,"hermaphrodite",0.399279378063241
"Paramontastraea salebrosa",41.836,"colonial",246.7704,0.132025431267111,0.412516279678884,789.642410078644,"massive",6.41425616029947,"spawner",10.2668,"hermaphrodite",0.449152956006425
"Paramontastraea serageldini",63.217,"colonial",80,0.1661902513749,0.36446,133.143135620792,"massive",17.6627082874894,"spawner",8.37669999999999,"hermaphrodite",0.388371385211795
"Pavona bipartita",25.296,"colonial",100,0.0490873852123405,0.328779142215122,183.088451225684,"massive",15.0908257979905,"spawner",7.8033,"gonochore",0.397664596215784
"Pavona cactus",28.422,"colonial",1000,0.0113097335529233,0.344942165938858,184.003996765748,"digitate",42.7239010989011,"spawner",6.86,"gonochore",0.646703000500021
"Pavona chiriquiensis",24.746,"colonial",722.3144,0.00950331777710913,0.332749207768797,195.673010986564,"encrusting",18.3675048635542,"spawner",8.1008,"gonochore",0.54757371667095
"Pavona clavus",3.4,"colonial",2000,0.0510705155749191,0.315696826816416,210.361109597624,"columnar",13.5147962382445,"spawner",6.11,"gonochore",0.717560596059866
"Pavona danai",27.478,"colonial",151.2249,0.0226980069221863,0.351427749117221,200.097135541453,"digitate",23.4850332631732,"spawner",7.8359,"gonochore",0.432026656092651
"Pavona decussata",22.934,"colonial",20,0.057255526111674,0.330451058801536,332.37337819773,"digitate",21.4236264095122,"spawner",3.02,"gonochore",0.323454633056232
"Pavona diffluens",24.237,"colonial",389.9,0.0433736135736241,0.325354910230002,188.595317153817,"massive",14.6896033805773,"spawner",8.5712,"gonochore",0.524770185807095
"Pavona duerdeni",24.838,"colonial",731.1121,0.0314159265358979,0.332594910230002,199.380593743966,"massive",8.75238095238095,"spawner",7.4426,"gonochore",0.544116022656047
"Pavona explanulata",23.261,"colonial",786.69,0.0551545860245858,0.326223969673559,197.932687938131,"laminar",17.5011210818417,"spawner",8.8506,"gonochore",0.620238205601789
"Pavona frondifera",30.784,"colonial",717.3,0.0330063578167778,0.331640249352444,186.637738350767,"digitate",25.3074919584588,"spawner",11.52,"gonochore",0.610087064669258
"Pavona gigantea",29.456,"colonial",491.2474,0.13854423602331,0.326696428004125,201.815320695533,"massive",9.114,"spawner",8.6475,"gonochore",0.5464459692857
"Pavona maldivensis",23.593,"colonial",30,0.0962112750161874,0.333275820706298,264.63110976227,"columnar",12.05,"spawner",7.87509999999999,"gonochore",0.299869548745514
"Pavona minuta",23.199,"colonial",1000,0.0530929158456675,0.323674910230002,200.60241813421,"massive",13.536145910147,"spawner",8.6714,"gonochore",0.626864857203284
"Pavona varians",46.5,"colonial",624.6774,0.38484510006475,0.334606993397295,238.846598900824,"encrusting",3.485,"spawner",10.01,"gonochore",0.496335292246295
"Pavona venosa",24.988,"colonial",372.5038,0.412824909635784,0.338572064911654,236.418554960085,"encrusting",11.839960366266,"spawner",8.1315,"gonochore",0.555218854125309
"Pavona xarifae",25.512,"colonial",745.19,0.0356050439899193,0.342247791021878,185.503965302334,"digitate",25.0619839447736,"spawner",7.6125,"gonochore",0.626594977302549
"Pectinia africana",54.279,"colonial",30,1.81458391671346,0.40846,530.344914462062,"massive",7.27989050063961,"spawner",7.8696,"hermaphrodite",0.277404128071837
"Pectinia alcicornis",54.826,"colonial",134.8,3.14159265358979,0.389128583253081,196.212009876598,"digitate",19.9347854785598,"spawner",10.2589,"hermaphrodite",0.442642305628504
"Pectinia crassa",58.921,"colonial",170,0.669841157169996,0.369673333333333,373.817835461624,"laminar",14.8401119738456,"spawner",13.6538,"hermaphrodite",0.468898181868584
"Pectinia elongata",54.832,"colonial",268.6,0.672006303556942,0.378351916586414,428.902716710485,"branching",30.3264684617829,"spawner",13.772,"hermaphrodite",0.553026447031858
"Pectinia lactuca",54.175,"colonial",100,6.49180669433203,0.400762380952381,636.084739781481,"encrusting",11.2492995911087,"spawner",11.5891,"hermaphrodite",0.380467263942116
"Pectinia maxima",57.453,"colonial",100,0.994019550549896,0.385413333333333,396.765591467625,"laminar",14.9297248949178,"spawner",12.8248,"hermaphrodite",0.405654338657715
"Pectinia paeonia",59.202,"colonial",100,8.29576810088555,0.388482380952381,449.57304331032,"laminar",12.9734917601703,"spawner",11.2337,"hermaphrodite",0.380774059764557
"Pectinia pygmaea",55.973,"colonial",288.5,0.1661902513749,0.370118583253081,356.825593168075,"branching",32.1482427000924,"spawner",13.6514,"hermaphrodite",0.547933415126831
"Pectinia teres",56.189,"colonial",289.3,0.204282062299676,0.370118583253081,356.825593168075,"branching",31.9117264870002,"spawner",14.11,"hermaphrodite",0.551988921236023
"Physogyra lichtensteini",63.012,"colonial",100,1.32732289614169,0.511,1067.726178029,"massive",7.90758943909894,"spawner",8.1794,"gonochore",0.38981612709909
"Physophyllia ayleni",56.286,"colonial",209.6,1.32732289614169,0.39324,444.830910369716,"laminar",16.0840713759268,"spawner",14.2747,"hermaphrodite",0.500038686811866
"Platygyra acuta",54.532,"colonial",244.45,0.177205460616549,0.36954,358.319115504625,"massive",8.57241150204999,"spawner",10.9823,"hermaphrodite",0.470580493333568
"Platygyra carnosa",49.787,"colonial",40,0.125663706143592,0.38154,442.063693646274,"massive",10.7303881681681,"spawner",7.6613,"hermaphrodite",0.321884897727208
"Platygyra contorta",56.569,"colonial",253.85,0.13854423602331,0.367132380952381,358.265456968039,"massive",8.6602463718078,"spawner",11.5032,"hermaphrodite",0.470962864000501
"Platygyra crosslandi",55.511,"colonial",230.25,0.200296166620434,0.367162380952381,358.319115504625,"massive",8.80840319640216,"spawner",11.5434,"hermaphrodite",0.46763365479352
"Platygyra daedalea",45.9,"colonial",78.12,0.490166993776348,0.396,457.397749687836,"massive",22,"spawner",5.79,"hermaphrodite",0.406292274633386
"Platygyra lamellina",62.5,"colonial",271.7,0.580880481648753,0.377403333333333,373.040991707399,"massive",7.4,"spawner",14.58,"hermaphrodite",0.486660107206635
"Platygyra pini",56.768,"colonial",244.5,0.278050584796782,0.368092380952381,359.262316116118,"massive",8.50422306281159,"spawner",11.6546,"hermaphrodite",0.47561573936502
"Platygyra ryukyuensis",50.749,"colonial",191.75,0.0471435247579318,0.36718,356.655744331547,"massive",8.93534870990309,"spawner",9.826,"hermaphrodite",0.429191924508523
